사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,사업장면적,전화번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
이닝(INNING),대구광역시,달서구,"대구광역시 달서구 서당로3길 60, 1층 (신당동)",대구광역시 달서구 신당동 1816-6,35.85294404,128.4924905,54.37,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
눈을담다,대구광역시,달서구,"대구광역시 달서구 호산동로 159, 1층 101호 (호산동)",대구광역시 달서구 호산동 357-116,35.84944064,128.4855513,38.89,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
일(1LL) 월성점,대구광역시,달서구,"대구광역시 달서구 조암남로20길 46, 1층 (월성동)",대구광역시 달서구 월성동 1537-4,35.82161216,128.5212904,44.25,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
투썸플레이스 반고개점,대구광역시,달서구,"대구광역시 달서구 달구벌대로 1910, 크리스탈호텔 1~2층 (두류동)",대구광역시 달서구 두류동 1196-1,35.86211923,128.5737043,491.2,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
(주)아이비푸드 정부대구지방합동청사 까페,대구광역시,달서구,"대구광역시 달서구 화암로 301, 정부대구지방합동청사 2층 (대곡동)",대구광역시 달서구 대곡동 1035,35.8046754,128.516933,15.3,053-427-8993,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
대구달서시니어클럽 Halmi Cafe 4호점(할미카페 4호점),대구광역시,달서구,"대구광역시 달서구 두류남3길 50, 주건축물제1동 1층 (두류동)",대구광역시 달서구 두류동 848-1,35.85549167,128.5721065,91.85,053-626-8310,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
왓숑커피,대구광역시,달서구,"대구광역시 달서구 달구벌대로283길 26, 성서예능어린이집 1층 (장기동)",대구광역시 달서구 장기동 11,35.85174058,128.5227829,133.3,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
포라운드커피&베이커리,대구광역시,달서구,"대구광역시 달서구 월배로 120, 서호메디컬타워 1층 106호 (진천동)",대구광역시 달서구 진천동 244-5,35.81450248,128.5274066,50.5,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
이디야커피 계명대 명교생활관점,대구광역시,달서구,"대구광역시 달서구 달구벌대로 1095, 계명대학교 명교생활관 관리동 2층 (신당동)",대구광역시 달서구 신당동 1000-2,35.85355435,128.4814938,95.1,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
온톨로지,대구광역시,달서구,"대구광역시 달서구 갈밭로 70, 1~2층 (대곡동)",대구광역시 달서구 대곡동 1061,35.80492362,128.5287295,369.49,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
카페 에이치(H),대구광역시,달서구,"대구광역시 달서구 성서공단로 315, 남대구전문장례식장 주건축물제1동 1층 (장동)",대구광역시 달서구 장동 78-10,35.83689577,128.5175534,16.59,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
아이꿈 그린카페,대구광역시,달서구,"대구광역시 달서구 와룡로51길 25, 달서아이꿈센터 2층 (죽전동)",대구광역시 달서구 죽전동 71-6,35.85531049,128.5355849,35.6,053-585-6612,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
카페스페이스&,대구광역시,달서구,"대구광역시 달서구 달구벌대로 1634, 주건축물제1동 1층 (감삼동)",대구광역시 달서구 감삼동 102-15,35.8527955,128.5452184,24.15,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
카페비엣 CAFE VIEC LAM,대구광역시,달서구,"대구광역시 달서구 서당로 68, 2층 (신당동)",대구광역시 달서구 신당동 517,35.85779162,128.4960781,59.2,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
보드게임카페 레드버튼 계명대점,대구광역시,달서구,"대구광역시 달서구 계대동문로 1, 4층 (신당동)",대구광역시 달서구 신당동 1721-20,35.85585461,128.4924969,72.9,053-588-5393,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
레프트뱅크(나스코퍼레이션),대구광역시,달서구,"대구광역시 달서구 서당로7길 14, 1층 (신당동)",대구광역시 달서구 신당동 1804-13,35.85509401,128.4948113,14.5,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
고미미,대구광역시,달서구,"대구광역시 달서구 월곡로53동길 63, 1층 (상인동)",대구광역시 달서구 상인동 1418-12,35.81413223,128.5382913,22.2,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
플로이크,대구광역시,달서구,"대구광역시 달서구 송현로11길 5, 1층 (상인동)",대구광역시 달서구 상인동 804,35.82252927,128.546614,24.5,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
그린카파,대구광역시,달서구,"대구광역시 달서구 대명천로 24, 1층 (성당동)",대구광역시 달서구 성당동 202-32,35.8391748,128.5566329,25.91,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
메가엠지씨커피 대구달서SK뷰점,대구광역시,달서구,"대구광역시 달서구 용산로 40, 201동 1층 111호 (본리동)",대구광역시 달서구 본리동 433,35.84094887,128.5320795,42.16,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
오페라 베이크하우스,대구광역시,달서구,"대구광역시 달서구 당산로 182-1, 1층 (두류동)",대구광역시 달서구 두류동 630-24,35.85299857,128.5488582,40.53,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
유아이유 성서계대점,대구광역시,달서구,"대구광역시 달서구 호산동로36남길 20, 1층 (호산동)",대구광역시 달서구 호산동 386-9,35.84996675,128.4864319,62.5,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
소월빵집,대구광역시,달서구,"대구광역시 달서구 당산로30길 12, 204동 101호 (성당동, 성당제림하이츠아파트)",대구광역시 달서구 성당동 695-44,35.84902871,128.5475723,83.3,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
씨티씨커피 진천점,대구광역시,달서구,"대구광역시 달서구 진천로 75-7, 1층 (진천동)",대구광역시 달서구 진천동 595-54,35.8148536,128.5227243,81.27,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
메가엠지씨커피 대구내당현대해상점,대구광역시,달서구,"대구광역시 달서구 달구벌대로 1800, 한성빌딩 주1동 1층 103호 (두류동)",대구광역시 달서구 두류동 135-10,35.85897937,128.5619562,40.49,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
치즈당 대구진천점,대구광역시,달서구,"대구광역시 달서구 월배로 51, 1층 115호 (유천동, 진천역AK그랑폴리스)",대구광역시 달서구 유천동 595,35.81382065,128.5202002,39.25,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
당근여왕,대구광역시,달서구,"대구광역시 달서구 달구벌대로301길 183, 3층 (용산동)",대구광역시 달서구 용산동 933-8,35.85804226,128.5313462,90,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
이레카페,대구광역시,달서구,"대구광역시 달서구 당산로36길 11, 401동 102호 (두류동, 두류 센트레빌 더시티)",대구광역시 달서구 두류동 2346,35.85267988,128.549888,48,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
더벤티 대구달서sk뷰점,대구광역시,달서구,"대구광역시 달서구 용산로 40, 201동 1층 112호 (본리동)",대구광역시 달서구 본리동 433,35.84094887,128.5320795,33,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
하이오커피 달서SK뷰점,대구광역시,달서구,"대구광역시 달서구 용산로 40, 201동 109호 (본리동)",대구광역시 달서구 본리동 433,35.84094887,128.5320795,33,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
메가엠지씨커피 대구물류터미널점,대구광역시,달서구,"대구광역시 달서구 성서공단로 346, 상가동 1층 (월성동)",대구광역시 달서구 월성동 890,35.83633995,128.5203243,90.53,053-583-1003,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
1등로또카페,대구광역시,달서구,"대구광역시 달서구 상인서로 85, 상가107동 1층 104호 (상인동, 상인동방현대아파트)",대구광역시 달서구 상인동 1514,35.81791168,128.5402834,30.3,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
코랄스테이션,대구광역시,달서구,"대구광역시 달서구 조암로 184, 1층 104호 (유천동)",대구광역시 달서구 유천동 624,35.81696673,128.5130817,39,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
거북이제빵소,대구광역시,달서구,"대구광역시 달서구 상인서로 65, 208동 1층 109호 (상인동, 상인우방타운)",대구광역시 달서구 상인동 1516,35.81556255,128.5430079,46.4,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
케익연구소,대구광역시,달서구,"대구광역시 달서구 구마로39길 100, 1층 (성당동)",대구광역시 달서구 성당동 566-1,35.84184218,128.5489655,31.46,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
빽다방 대구두류공원점,대구광역시,달서구,"대구광역시 달서구 두류공원로 244, 1층 (두류동)",대구광역시 달서구 두류동 147-6,35.85543213,128.559702,53.41,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
언위치베리(UNWICH BERRY),대구광역시,달서구,"대구광역시 달서구 달구벌대로 1551, 골드타워 1층 102호 (죽전동)",대구광역시 달서구 죽전동 273-27,35.85046738,128.5365156,33,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
카페아르테,대구광역시,달서구,"대구광역시 달서구 파도고개로 230, 1층 (두류동)",대구광역시 달서구 두류동 1247-32,35.85869403,128.5652164,18,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
커피니 대구보훈병원점,대구광역시,달서구,"대구광역시 달서구 월곡로 60, 대구보훈병원 본관 2층 (도원동)",대구광역시 달서구 도원동 748,35.80282888,128.5517122,150.85,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
블루샥커피,대구광역시,달서구,"대구광역시 달서구 와룡로33길 20, 1층 103호 (감삼동, 죽전역 해링턴 플레이스 더 베스트)",대구광역시 달서구 감삼동 714,35.84761089,128.5348971,34,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
탑리터 성당점,대구광역시,달서구,"대구광역시 달서구 대명천로 41-4, 1층 (성당동)",대구광역시 달서구 성당동 280-3,35.83818574,128.5549898,29.15,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
시바와플 상인진천점,대구광역시,달서구,"대구광역시 달서구 상원로 105, 1층 (진천동)",대구광역시 달서구 진천동 36-18,35.8180923,128.5318414,29.49,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
스윗 다이노커피(대구직영점),대구광역시,달서구,"대구광역시 달서구 월배로23길 55-6, 서은빌 B동 1~2층 (진천동)",대구광역시 달서구 진천동 561-7,35.81703078,128.5252414,48.8,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
화이트리에 성서점,대구광역시,달서구,"대구광역시 달서구 성서로 420, 메가타운 1층 106호 (이곡동)",대구광역시 달서구 이곡동 1244,35.85500456,128.5077807,30.66,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
프롬프트,대구광역시,달서구,"대구광역시 달서구 조암로 147, 1층 (대천동)",대구광역시 달서구 대천동 923-8,35.81927964,128.516039,39.5,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
두낫디스터브 롯데백화점상인점,대구광역시,달서구,"대구광역시 달서구 월배로 232, 롯데백화점 대구상인점 1층 (상인동)",대구광역시 달서구 상인동 1502,35.818809,128.5388523,61.26,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
텐퍼센트커피 월배역점,대구광역시,달서구,"대구광역시 달서구 월배로 169, 1층 (진천동)",대구광역시 달서구 진천동 45-1,35.8172829,128.5322783,46,,대구광역시 달서구청 위생과,053-667-3762,2025-12-11,3470000,대구광역시 달서구
